,Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,SO%k,Trix_1
834,2017-03-14,0.7800000000000011,0.0,74.37,74.36999999999964,0.0,-506618.0,74.38333333333334,74.7666666666667,75.16333333333336,75.5466666666667,73.9866666666667,73.60333333333334,73.20666666666669,0.0,0.4743589743589795,0.4743589743589795,-0.005216693418940617
835,2017-03-15,1.3100000000000025,0.0,74.92,74.91999999999963,1.0,521168.0,74.73,75.48,76.04,76.79,74.17,73.42,72.86,0.0,0.7175572519083939,0.7175572519083939,0.007395455156649148
836,2017-03-16,0.684899999999999,0.0,75.15,75.14999999999962,1.0,459299.0,75.08163333333333,75.45826666666666,75.76653333333333,76.14316666666666,74.77336666666666,74.39673333333333,74.08846666666666,0.0,0.6497298875748402,0.6497298875748402,0.003069941270688788
837,2017-03-17,0.8000000000000114,0.0,75.48,75.47999999999963,1.0,829454.0,75.30666666666667,75.79333333333334,76.10666666666668,76.59333333333336,74.99333333333334,74.50666666666666,74.19333333333333,0.0,0.8250000000000017,0.8250000000000017,0.004391217564870237
838,2017-03-20,0.6700000000000017,0.0,75.23,75.22999999999963,0.0,-530421.0,75.30666666666667,75.60333333333334,75.97666666666667,76.27333333333334,74.93333333333334,74.63666666666667,74.26333333333334,0.0,0.3283582089552213,0.3283582089552213,-0.003312135665076841
839,2017-03-21,1.4699999999999989,0.0,74.27,74.26999999999963,0.0,-709377.0,74.70666666666666,75.22333333333333,76.17666666666669,76.69333333333333,73.75333333333333,73.23666666666666,72.28333333333333,0.0,0.054421768707481874,0.054421768707481874,-0.012760866675528485
840,2017-03-22,0.8100000000000023,0.0,74.77,74.76999999999963,0.0,472889.0,74.56,75.07000000000002,75.37000000000002,75.88000000000002,74.26,73.75,73.45,0.0,0.8888888888888851,0.8888888888888851,0.006732193348592972
841,2017-03-23,1.0699999999999932,0.0,74.86,74.85999999999963,1.0,410677.0,74.83666666666666,75.38333333333331,75.90666666666667,76.4533333333333,74.3133333333333,73.76666666666667,73.24333333333333,0.0,0.5327102803738288,0.5327102803738288,0.0012036913200481932
842,2017-03-24,0.9799999999999898,0.0,75.05,75.04999999999963,1.0,422706.0,75.11,75.57,76.09,76.54999999999998,74.59,74.13000000000002,73.61000000000001,0.0,0.408163265306118,0.408163265306118,0.002538071065989817
843,2017-03-27,1.2800000000000011,0.0,74.89,74.88999999999963,0.0,-696311.0,74.72333333333334,75.44666666666669,76.00333333333333,76.72666666666669,74.16666666666669,73.44333333333334,72.88666666666668,0.0,0.6953124999999998,0.6953124999999998,-0.002131912058627536
844,2017-03-28,0.7598999999999876,0.0,75.12,75.11999999999966,1.0,271874.0,75.05996666666667,75.46993333333333,75.81986666666666,76.22983333333332,74.71003333333334,74.3000666666667,73.95013333333334,0.0,0.618502434530868,0.618502434530868,0.003071171050874669
845,2017-03-29,0.7000000000000028,0.0,75.41,75.40999999999963,1.0,394380.0,75.17666666666666,75.64333333333333,75.87666666666667,76.34333333333333,74.94333333333333,74.47666666666666,74.24333333333333,0.0,1.0,1.0,0.003860489882853994
846,2017-03-30,0.6599999999999966,0.0,75.86,75.85999999999964,1.0,450967.0,75.68,76.10000000000002,76.34000000000002,76.76,75.44000000000003,75.02000000000002,74.78000000000002,0.0,0.9090909090909052,0.9090909090909052,0.005967378331786274
847,2017-03-31,0.8200000000000074,0.0,75.7,75.69999999999966,1.0,-592299.0,75.82,76.16999999999999,76.64000000000001,76.99,75.34999999999998,74.99999999999999,74.52999999999997,0.0,0.2804878048780511,0.2804878048780511,-0.0021091484313208093
848,2017-04-03,1.1899999999999975,0.0,75.72,75.71999999999967,1.0,654782.0,75.84333333333333,76.37666666666667,77.03333333333333,77.56666666666666,75.18666666666667,74.65333333333334,73.99666666666667,0.0,0.3445378151260482,0.3445378151260482,0.0002642007926023252
849,2017-04-04,0.9144000000000004,0.0,74.9,74.89999999999965,0.0,-513247.0,75.15813333333334,75.4862666666667,76.07253333333334,76.4006666666667,74.5718666666667,74.24373333333334,73.65746666666669,0.0,0.07655293088364758,0.07655293088364758,-0.010829371368198537
850,2017-04-05,1.5099999999999911,0.0,74.13,74.12999999999965,0.0,-1267465.0,74.5,75.07,76.00999999999998,76.57999999999998,73.56,72.99000000000002,72.05000000000003,0.0,0.13245033112582108,0.13245033112582108,-0.010280373831775836
851,2017-04-06,1.1873999999999971,0.0,74.7,74.69999999999966,1.0,556363.0,74.70246666666667,75.29493333333333,75.88986666666666,76.48233333333333,74.10753333333334,73.51506666666667,72.92013333333334,0.0,0.4968839481219514,0.4968839481219514,0.007689194658033284
852,2017-04-07,0.5600000000000023,0.0,74.69,74.68999999999964,1.0,-384447.0,74.80333333333333,75.02666666666666,75.36333333333333,75.58666666666666,74.46666666666665,74.24333333333333,73.90666666666667,0.0,0.1964285714285696,0.1964285714285696,-0.00013386880856767222
853,2017-04-10,0.6850000000000023,0.0,74.62,74.61999999999966,0.0,-450990.0,74.78833333333334,75.0466666666667,75.47333333333333,75.73166666666668,74.3616666666667,74.10333333333334,73.67666666666669,0.0,0.13138686131387314,0.13138686131387314,-0.0009372071227740418
854,2017-04-11,0.8699999999999903,0.0,75.29,75.28999999999968,1.0,761355.0,75.04,75.60000000000002,75.90999999999998,76.47,74.73000000000002,74.17000000000002,73.86000000000003,0.0,0.9310344827586337,0.9310344827586337,0.008978826051996807
855,2017-04-12,1.0499999999999972,0.0,75.24,75.23999999999968,0.0,-824363.0,75.03000000000002,75.66000000000003,76.08000000000001,76.71000000000002,74.61000000000003,73.98000000000002,73.56000000000003,0.0,0.7999999999999918,0.7999999999999918,-0.0006640988179042551
856,2017-04-13,0.7199999999999989,0.0,75.11,75.10999999999969,1.0,-926120.0,75.16333333333334,75.49666666666668,75.88333333333334,76.21666666666668,74.77666666666669,74.44333333333334,74.05666666666669,0.0,0.3888888888888911,0.3888888888888911,-0.0017278043593832466
857,2017-04-17,1.1200000000000043,0.0,76.23,76.22999999999969,1.0,414337.0,75.885,76.57500000000002,76.92000000000002,77.61000000000003,75.54,74.85,74.505,0.0,1.0,1.0,0.014911463187325315
858,2017-04-18,0.6200000000000045,0.0,75.94,75.93999999999967,1.0,-418377.0,75.89666666666666,76.18333333333331,76.42666666666666,76.71333333333331,75.65333333333331,75.36666666666666,75.1233333333333,0.0,0.6226415094339577,0.6226415094339577,-0.0038042765315493407
859,2017-04-19,1.4000000000000057,0.0,76.83,76.82999999999967,1.0,666267.0,76.81666666666666,77.35333333333331,77.87666666666667,78.41333333333333,76.29333333333331,75.75666666666666,75.2333333333333,0.0,0.5188679245282981,0.5188679245282981,0.011719778772715309
860,2017-04-20,1.2199999999999989,0.0,77.72,77.71999999999967,1.0,417235.0,77.55,78.22,78.72,79.39,77.05,76.38,75.88,0.0,0.7179487179487198,0.7179487179487198,0.0115840166601588
861,2017-04-21,0.6299999999999955,0.0,77.91,77.90999999999966,1.0,750792.0,77.90666666666667,78.22333333333333,78.53666666666666,78.85333333333331,77.59333333333333,77.27666666666667,76.96333333333334,0.0,0.5079365079365008,0.5079365079365008,0.002444673185795133
862,2017-04-24,1.4500000000000028,0.0,78.24,78.23999999999964,1.0,711800.0,78.39,79.04,79.83999999999997,80.49000000000002,77.59,76.94,76.14,0.0,0.34482758620689585,0.34482758620689585,0.0042356565267616265
863,2017-04-25,0.8500000000000085,0.0,78.74,78.73999999999963,1.0,370474.0,78.71666666666665,79.11333333333332,79.4866666666667,79.88333333333333,78.3433333333333,77.94666666666664,77.5733333333333,0.0,0.5454545454545404,0.5454545454545404,0.006390593047034765
864,2017-04-26,1.86,0.0,79.72,79.71999999999964,1.0,1521210.0,79.26666666666667,80.42333333333333,81.1266666666667,82.28333333333333,78.56333333333333,77.40666666666667,76.70333333333333,0.0,0.8655913978494624,0.8655913978494624,0.012446024892049837
865,2017-04-27,2.2800000000000007,0.0,80.62,80.61999999999964,1.0,1601795.0,80.8075,81.81250000000001,83.00500000000002,84.01000000000002,79.61500000000002,78.61,77.4175,0.0,0.37201365187713664,0.37201365187713664,0.011289513296537951
866,2017-04-28,2.2100000000000084,0.0,78.64,78.63999999999966,0.0,-1349320.0,79.13,79.85,81.06,81.78,77.91999999999999,77.19999999999997,75.98999999999998,0.0,0.1191709844559602,0.1191709844559602,-0.024559662614735845
867,2017-05-01,1.0799999999999983,0.0,77.7,77.69999999999963,0.0,-716479.0,78.00666666666666,78.39333333333332,79.08666666666664,79.47333333333331,77.3133333333333,76.92666666666666,76.2333333333333,0.0,0.07407407407407261,0.07407407407407261,-0.011953204476093562
868,2017-05-02,0.9300000000000068,0.0,77.62,77.61999999999966,0.0,-698129.0,77.71666666666667,78.13333333333334,78.64666666666666,79.06333333333335,77.20333333333333,76.78666666666666,76.27333333333333,0.0,0.34408602150538176,0.34408602150538176,-0.0010296010296010076
