,Unnamed: 0,Date,Open,High,Low,Close,Volume,Name,Acc/Dist_ROC_1,ADX_14_50,ATR_14,BollingerB_5,Bollinger%b_5,BollingerB_20,Bollinger%b_20,Copp_10,Chaikin,EMA_5,EMA_20,Force_2,KST_10_10_10_15_10_15_20_30,MA_5,MA_20,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,MFI_14,Momentum_1,Mass Index,OBV_5,OBV_20,PP,R1,R2,R3,S1,S2,S3,ROC_5,ROC_20,RSI_6,RSI_12,STD_5,STD_20,SO%d_5,SO%d_20,SO%k,Trix_5,Trix_20,TSI_25_13,buy,sell
78,78,2015-04-27,69.93,71.69,68.9,69.37,1512928,QRVO,-0.0,0.34644733768695,2.7979035612458234,0.13027720745769153,0.19280094845715945,0.18422460719171294,0.1694320036284724,-0.10023083005941306,-545656.4132424234,71.21448507151617,73.1483835934646,-1525906.199999997,-3.842685312274115,72.26199999999999,73.86849999999998,-1.1126907403221793,-0.689617329493405,-0.4230734108287743,0.35714285714285715,-0.75,25.30068633460138,-458113.4,-593325.25,69.98666666666666,71.07333333333331,72.77666666666667,73.86333333333332,68.28333333333333,67.19666666666667,65.49333333333334,-0.06345348994194666,-0.1477886977886978,0.21239918499538035,0.2842391723762065,2.353522891326926,3.4020988490852613,0.425672572504312,0.5336216815375894,0.16845878136200726,-0.0027072897179760713,0.000202335116054852,-0.1015261477670822,0,0
79,79,2015-04-28,69.97,70.31,65.44,67.86,2044430,QRVO,-0.0,0.3567047793995197,3.0741860343676755,0.15565768668464866,0.21415154923076515,0.17287817275389164,0.07864456306649165,-0.10530904986195676,-241196.9508350181,70.09632338101076,72.64456012388351,-928021.540000002,-4.564610317843138,71.02,73.19149999999998,-1.3849074185183101,-0.8286758675781456,-0.5562315509401643,0.35714285714285715,-1.5100000000000051,25.376594431618084,-1098991.0,-786564.4,67.87,70.30000000000001,72.74000000000002,75.17000000000002,65.43,63.0,60.56,-0.08888292158968858,-0.14855708908406529,0.0968433476537486,0.1851261532180628,2.763702227085937,3.1633031952791137,0.44942168762436696,0.5301251103099682,0.4969199178644762,-0.004869957021038498,-4.216030151889047e-05,-0.1268425384562472,0,0
80,80,2015-04-29,67.59,69.0,66.51,68.65,994215,QRVO,0.0,0.3678388450238879,2.9962938428185493,0.11942901366726474,0.355680385055919,0.1609346476527939,0.15877202720472894,-0.1041389101284405,136698.71395432894,69.61421558734051,72.26401109308695,373473.3599999994,-5.524845508854203,69.854,72.63899999999998,-1.5194853233677748,-0.9668381722773134,-0.5526471510904614,0.35714285714285715,0.7900000000000063,25.37692686488412,-1063722.8,-636508.35,68.05333333333333,69.59666666666665,70.54333333333334,72.08666666666664,67.10666666666665,65.56333333333333,64.61666666666666,-0.06305445612119545,-0.12880710659898467,0.0968433476537486,0.1851261532180628,2.0856485801782783,2.922532967712823,0.586093708750918,0.5614976775911283,0.8594377510040181,-0.006055261099068511,-0.00028807835686112126,-0.14072315519107784,0,0
81,81,2015-04-30,68.47,68.85,65.8,65.91,1632031,QRVO,-0.0,0.3725317733702045,3.0034547211663027,0.09455519714068733,0.11768506552303926,0.16188127090496848,-0.02207027938892841,-0.11614813403270308,-430370.7689851951,68.379477058227,71.65870206304005,804178.0500000012,-6.562759794316069,68.38199999999999,71.99449999999999,-1.8258073124728755,-1.1386324116819035,-0.6871749007909718,0.2857142857142857,-2.7400000000000095,25.058341791085496,-1165795.0,-646601.65,66.85333333333332,67.90666666666665,69.90333333333332,70.95666666666666,64.85666666666665,63.80333333333333,61.80666666666666,-0.06003993154592139,-0.15271885846509844,0.0794569616200922,0.16830599961209544,1.61646837271862,2.9136402895419375,0.4027509970907752,0.5114428708777414,0.03606557377049165,-0.007848126660405104,-0.0005608596499744092,-0.16868232317274087,0,0
82,82,2015-05-01,66.8,69.61,66.68,69.6,1708891,QRVO,0.0,0.3704800101338288,3.0963280700926803,0.08719322289081329,0.7220587717166751,0.14621130332439206,0.3103479535310351,-0.0985709203689507,398623.51010933047,68.786318038818,71.4625867983941,678942.1999999919,-7.223567880108383,68.27799999999999,71.58499999999998,-1.751087064282146,-1.2611235768484077,-0.4899634874337382,0.35714285714285715,3.6899999999999977,24.72881932491498,-497256.6,-480966.65,68.63000000000001,70.58000000000001,71.56,73.51,67.65000000000002,65.70000000000002,64.72000000000003,0.0033155542741817754,-0.09031499150437863,0.2746167458269704,0.2540454081095588,1.4883447181347371,2.6166340371191503,0.6006963416327579,0.5576584826490536,0.9965870307167218,-0.007182415965782582,-0.0008027985906422411,-0.15995199648211364,0,0
83,83,2015-05-04,69.85,70.5,68.66,68.99,1621588,QRVO,-0.0,0.3760091992766659,2.9288166523762214,0.08369751270571013,0.6380436885334829,0.13499881326803212,0.2691698868142693,-0.0931971487367265,-169394.7448925909,68.85421202587865,71.22704974682837,-32164.43999999998,-7.878598940854684,68.202,71.20899999999997,-1.721177148470744,-1.3531344321791003,-0.36804271629164376,0.42857142857142855,-0.6099999999999994,24.46712678669672,-518988.6,-481367.35,69.38333333333333,70.10666666666665,71.22333333333333,71.94666666666666,68.26666666666665,67.54333333333332,66.42666666666665,0.016651930445033828,-0.05789976785470447,0.4617128337848154,0.3471849606099985,1.4270844403887109,2.4032826235008242,0.4602468364508234,0.5216208492359822,0.17934782608695524,-0.0059979362330788355,-0.0010224660279414882,-0.1567974638523314,0,0
84,84,2015-05-05,68.51,69.22,66.02,67.07,1532575,QRVO,-0.0,0.38001597487479816,2.9649746206985927,0.08908436510586154,0.33931785087276034,0.14230643732723205,0.12030467907360905,-0.10460461271221648,-223104.4448121969,68.25947468391911,70.83106024534109,446079.4800000002,-8.866523259606714,68.044,70.90099999999998,-1.831082259181926,-1.4487241147722756,-0.3823581444096504,0.42857142857142855,-1.9200000000000017,24.398219829206443,-416617.6,-445400.25,67.43666666666667,68.85333333333334,70.63666666666667,72.05333333333334,65.65333333333334,64.23666666666666,62.45333333333333,-0.02301529497450856,-0.07921471718835818,0.22292879175410266,0.2414847161692065,1.5154141348158106,2.522417178234519,0.4162062243005485,0.5031889493201167,0.32812499999999883,-0.005752172443162196,-0.0012419733684822542,-0.1656035340956874,0,0
85,85,2015-05-06,67.7,69.4,66.5,69.06,2131898,QRVO,0.0,0.3770494915682277,2.9563112987677984,0.09198427275448763,0.6490460280488691,0.14204511711881773,0.3355285152855406,-0.10143747648280757,462105.2211137904,68.52631645594607,70.66235700390638,35721.700000003766,-9.597985598902547,68.126,70.71199999999997,-1.737768091539607,-1.5065329668244989,-0.2312351247151081,0.5,1.9900000000000089,24.39854006404068,-189081.0,-233405.25,68.32000000000001,70.14000000000001,71.22000000000003,73.04000000000002,67.24000000000001,65.42,64.34,0.04779244424214847,-0.07463486533565583,0.25948521532914465,0.2596471108294416,1.566630141418056,2.511073580426459,0.5717236897635839,0.5393450507733589,0.8827586206896543,-0.00459178519180364,-0.0014315554231526116,-0.15645696024854328,0,0
86,86,2015-05-07,77.63,78.0,73.21,75.56,4721326,QRVO,-0.0,0.3742123104000805,3.7541395853105,0.1840144742583684,0.9269540163627418,0.14667722599633629,0.962631955444253,-0.06834829198330053,152908.68660960312,70.87087763729737,71.12887634727326,27072495.99000003,-8.693295531388085,70.056,70.75849999999998,-1.1269294872290914,-1.4306122113351292,0.3036827241060376,0.5714285714285714,6.5,24.595689295194802,1081590.4,-66591.9,75.58999999999997,77.96999999999998,80.37999999999998,82.75999999999998,73.17999999999998,70.79999999999998,68.38999999999997,0.0856321839080461,0.026909486273443927,0.8214211753804074,0.6852277339891818,3.222829502161064,2.59466512391544,0.5446842691673722,0.5347024141332444,0.490605427974949,0.00018219799836012292,-0.0015166283849499208,-0.09974284864520533,0,0
87,87,2015-05-08,76.38,77.97,76.21,76.56,1991630,QRVO,-0.0,0.36270257753654334,3.5749203652841364,0.2407219558581782,0.7972248150044109,0.16016667767174012,0.9977098436483788,-0.033110518727535045,-340916.28551364236,72.76725175819826,71.6462036266907,-1052010.0,-7.630824398128822,71.44800000000002,70.90749999999998,-0.5558269336392101,-1.2556550459735525,0.6998281123343424,0.5714285714285714,1.0,24.694263418501247,1138138.2,98759.95,76.91333333333334,77.61666666666669,78.67333333333333,79.3766666666667,75.85666666666668,75.15333333333334,74.09666666666669,0.10972604725322524,0.054109871953738224,0.8214211753804074,0.6852277339891818,4.29977557553878,2.8392546742522278,0.4294107248994617,0.5027129820496642,0.19886363636364066,0.005325031679261544,-0.0015089856311367134,-0.0506458133485583,0,0
88,88,2015-05-11,75.99,76.0,73.84,74.56,1697885,QRVO,-0.0,0.3516904636514312,3.460930647738949,0.2328840179927881,0.6182351356342449,0.1651827039424249,0.8031896460315812,-0.013292180273722152,-310361.414940492,73.36483450546552,71.9237456167223,3023441.0,-6.877272624395569,72.562,71.00399999999998,-0.2614395301434058,-1.0568118429548021,0.7953723128113961,0.5,-2.0,24.7796115926959,1122878.8,76049.5,74.8,75.75999999999998,76.96000000000002,77.91999999999999,73.6,72.64,71.44,0.1116743700611303,0.05758865248226954,0.5826168854029073,0.5610846131994061,4.224632528398172,2.932158177681984,0.3973849277107521,0.4865794027761792,0.3333333333333333,0.007932377586914107,-0.001454969329266143,-0.02562544712186012,0,0
89,89,2015-05-12,74.13,75.85,74.0,74.75,1381572,QRVO,-0.0,0.3419842607310706,3.24613934680232,0.15789064725385768,0.5557294432890633,0.17105708801141367,0.7900570295194944,0.011257644565703877,-172734.19157439718,73.82655633697699,72.1929456741663,1104204.9800000014,-6.486915252215322,74.098,71.21649999999997,-0.012674194370589477,-0.8479842293447003,0.8353100349741108,0.5,0.18999999999999773,24.67404549244048,1705708.2,267981.45,74.86666666666666,75.7333333333333,76.71666666666664,77.58333333333331,73.88333333333333,73.01666666666667,72.03333333333333,0.08239212279177523,0.05415315188266822,0.5826168854029073,0.5610846131994061,2.9248452950540864,3.0455217770912086,0.40005842027563693,0.4788475988435732,0.40540540540540665,0.008886254250798541,-0.0013643662716914388,-0.005187740635827175,0,0
90,90,2015-05-13,75.35,76.1,74.33,74.96,804124,QRVO,-0.0,0.3364546806539763,3.0493203321101863,0.04299189160010923,0.4017409651928399,0.1767980679364845,0.7804365702914948,0.03847263040841855,-91284.84713561137,74.20437089131799,72.45650386534797,-357504.3999999924,-5.59719632646413,75.27799999999998,71.41899999999997,0.19910772077690808,-0.6385657720158815,0.8376734927927896,0.5714285714285714,0.20999999999999372,24.56252546935199,1440153.4,222457.95,75.13,75.92999999999998,76.89999999999998,77.69999999999997,74.16,73.36,72.39,-0.00794070937003717,0.048978449482227834,0.6062820319989415,0.5724955516151529,0.8090859039682555,3.156685303488945,0.38534968131370095,0.4671400732660232,0.3559322033898287,0.008867978299074096,-0.00124519896396844,0.0122491814118697,0,0
91,91,2015-05-14,75.17,77.22,75.04,76.98,1556393,QRVO,0.0,0.3311615453046926,2.9440774195181,0.0593769082274471,0.8160495718902621,0.18929825562872504,0.8894121614865791,0.0819608676697802,410233.23024208745,75.12958059421199,72.88735622111838,389850.8300000007,-4.550854238470323,75.562,71.69499999999995,0.5237763638596391,-0.4060972850707845,0.9298736489304236,0.6428571428571429,2.0200000000000102,24.42244709238966,807166.8,225501.05,76.41333333333334,77.78666666666669,78.5933333333333,79.96666666666667,75.60666666666668,74.23333333333333,73.42666666666669,0.005485893416927921,0.09861567004424164,0.709565107923408,0.6242207360779345,1.1216594848705894,3.3929346093253585,0.5535358731693792,0.5074077473024421,0.8899082568807359,0.009274205557507423,-0.0010828555020451368,0.03867922867289729,0,0
92,92,2015-05-15,76.7,77.14,75.83,76.54,1711316,QRVO,0.0,0.3353597228772887,2.7262000684588528,0.05914596283425769,0.7197383848577038,0.19635505329704028,0.8197395658914854,0.10844490318189368,237650.39149762172,75.59972039614131,73.23525861799476,1433363.3600000113,-3.413423304679799,75.558,72.01849999999997,0.737099999083398,-0.1774577812115298,0.9145577802949276,0.7142857142857143,-0.4399999999999977,24.240374721133108,66577.6,198827.05,76.50333333333333,77.17666666666666,77.8133333333333,78.48666666666666,75.86666666666666,75.19333333333333,74.55666666666666,0.02655579399141636,0.06290792945424248,0.709565107923408,0.6242207360779346,1.1172376649577107,3.5352991014682225,0.5496854930543971,0.5107010923062477,0.5419847328244326,0.009103391919985084,-0.0008968085857417828,0.05690732999788041,0,0
93,93,2015-05-18,75.76,80.39,75.5,80.3,2668764,QRVO,0.0,0.3424326363849091,3.0147071411937385,0.11629494647362534,0.9028913038525628,0.22039018267643828,0.9928110444443692,0.1493891400429058,917616.6002821592,77.16648026409422,73.90814635959484,3693071.719999992,-1.3554220307575655,76.706,72.43299999999995,1.195573566682171,0.0971485335538046,1.0984250331283665,0.7857142857142857,3.759999999999991,24.27184695498085,939907.4,271421.05,78.73,81.96000000000002,83.62,86.85000000000002,77.07000000000002,73.84,72.18,0.07424749163879595,0.08410962602943169,0.8834525331118825,0.7478625635619749,2.2301300410514773,3.990880525450612,0.6936553593777778,0.5555518211397968,0.9815950920245392,0.010366231389115877,-0.0006526091587777287,0.09379600736657387,0,0
94,94,2015-05-19,80.75,81.89,79.4,80.1,1644055,QRVO,-0.0,0.349407505281466,2.9447461017766017,0.12023654499987835,0.7485158151131996,0.2383506322611384,0.9248596312673332,0.1966944307935027,65478.628918193455,78.14432017606279,74.49789050111815,-239449.15999999922,0.6363524410544699,77.77600000000001,72.73449999999997,1.5252029309816637,0.3827594506373017,1.1424434803443615,0.7857142857142857,-0.20000000000000284,24.246038743177408,334782.0,131220.4,80.46333333333334,81.52666666666667,82.95333333333333,84.01666666666667,79.03666666666669,77.97333333333334,76.5466666666667,0.06856990394877269,0.07545649838882908,0.9159631432647986,0.7862281383177417,2.337879380977635,4.334078515549441,0.5561450722491731,0.5294139445846656,0.2811244979919639,0.01118477771943226,-0.0003733069754825825,0.12158823223644966,0,0
95,95,2015-05-20,79.8,81.99,79.4,81.15,1213533,QRVO,0.0,0.356087921584652,2.8974465704118395,0.10635100654382958,0.7541883229057105,0.2581330345244945,0.9284972500887626,0.22293425156240745,75580.59660656424,79.14621345070856,75.13146730803041,-1236946.3500000124,2.5034476286241354,79.014,73.06799999999997,1.849787332720794,0.6761650579532169,1.1736222747675773,0.8571428571428571,1.0500000000000114,24.253963116024963,416663.8,151003.35,80.84666666666666,82.29333333333331,83.43666666666664,84.88333333333331,79.70333333333333,78.25666666666667,77.11333333333334,0.05416991426344507,0.1075474273235978,0.9180955333033616,0.7887605759505522,2.1008046077635374,4.715316141658938,0.5959886067246749,0.5433445692344373,0.6756756756756785,0.011731379569124716,-6.243811517927267e-05,0.14979934387063576,0,0
96,96,2015-05-21,81.15,81.85,79.79,81.26,1937811,QRVO,0.0,0.36786316380308376,2.7857869230860173,0.0966492827507518,0.6800663164300816,0.2754556357090315,0.8850613126897307,0.2284532245610477,200568.80545628228,79.85080896713903,75.71517257129815,340756.9600000032,3.8818383795920495,79.86999999999998,73.46749999999997,2.091777825767764,0.9592876353691562,1.1324901903986078,0.8571428571428571,0.10999999999999943,24.237423627719217,492947.4,303977.4,80.96666666666665,82.1433333333333,83.02666666666666,84.2033333333333,80.08333333333331,78.90666666666667,78.02333333333333,0.061667102168800614,0.15887050770108385,0.9180955333033616,0.7887605759505522,1.9298445533256363,5.059259229113317,0.635189815486354,0.5595596181538763,0.7135922330097123,0.011639103936597143,0.00026505567742741764,0.17331607000346666,0,0
97,97,2015-05-22,82.0,84.64,82.0,84.03,3055359,QRVO,0.0,0.3748555197964052,2.865015397667197,0.07731427249835564,0.9231503809173606,0.297227101880699,0.9476199475084268,0.2506327607071938,492979.102062293,81.24387264475934,76.50710445402653,5304458.8799999915,5.940309578979784,81.368,74.16299999999997,2.4783903038181734,1.2631081895364242,1.2152821142817491,0.8571428571428571,2.769999999999996,24.314491347755993,1446282.4,538435.4,83.55666666666666,85.11333333333332,86.19666666666666,87.75333333333332,82.47333333333331,80.91666666666666,79.83333333333331,0.046450809464508136,0.21133054634568246,0.965695571823505,0.8554767860614625,1.5727269311615502,5.510813389194569,0.6797730083040342,0.5795016459908822,0.7689393939393943,0.01227403014559548,0.0006287551697129947,0.20740870954913448,0,0
98,98,2015-05-26,83.44,83.73,81.39,82.46,2157360,QRVO,-0.0,0.3865549906492407,2.8350133235339188,0.07340096003703259,0.6099230807557711,0.30400068336742264,0.8360142496001903,0.25960664246665377,-13788.320354311843,81.64924842983956,77.07407510047153,263458.7999999975,8.108669664012018,81.79999999999998,74.81749999999997,2.627859099940125,1.5360583863346096,1.091800713605515,0.8571428571428571,-1.5700000000000074,24.40965279926891,481057.6,506213.8,82.52666666666666,83.66333333333331,84.86666666666666,86.00333333333332,81.32333333333331,80.18666666666665,78.9833333333333,0.029463171036204737,0.21514883583849093,0.8198515571813711,0.7909305334250942,1.501049632757316,5.686142781960533,0.605603657957674,0.567859477252828,0.4572649572649537,0.011698496921431888,0.0009903970091052069,0.2222106183134261,0,0
99,99,2015-05-27,82.96,86.75,82.7,86.4,2807004,QRVO,0.0,0.3936200545243472,3.0290116653688863,0.10590536122924668,0.8796965002423947,0.3165935690002799,0.9443453519092396,0.2668263425880225,577588.8491809003,83.2328322865597,77.96229841436377,-588601.3500000011,10.8788462169791,83.05999999999997,75.74449999999999,3.029183761016768,1.834683474152508,1.1945002868642598,0.8571428571428571,3.940000000000012,24.602966101281822,1371269.4,748785.5,85.28333333333333,87.86666666666666,89.33333333333331,91.91666666666666,83.81666666666666,81.23333333333333,79.76666666666667,0.06469500924214418,0.258557902403496,0.9119842648815808,0.8549598452235656,2.1991248259253067,5.995055396785424,0.7082625209429766,0.6007867473110479,0.9135802469135816,0.012342001335480052,0.0013864098048820027,0.2539092606778576,0,0
100,100,2015-05-28,86.21,86.33,82.06,82.3,2310460,QRVO,-0.0,0.40018135386486414,3.2038102023708905,0.0960787566347581,0.3762871083021155,0.3099121255468509,0.747955998818817,0.2497475102558049,-624267.3310836426,82.9218881910398,78.37542967988492,-24495.999999999483,12.068451267044564,83.28999999999998,76.42699999999998,2.9821498340623265,2.0641767540539937,0.9179730800083328,0.7857142857142857,-4.1000000000000085,24.905813563722194,666470.8,583551.75,83.56333333333333,85.06666666666666,87.83333333333331,89.33666666666666,80.79666666666667,79.29333333333334,76.52666666666667,0.012798424809254149,0.2486724321043848,0.7918354887509158,0.7940536112968192,2.0005999100272502,5.921413504792291,0.4909103769596421,0.5489198099232174,0.05620608899297309,0.010742209328702264,0.001747378753541145,0.2453292043936409,0,0
101,101,2015-05-29,82.87,84.33,82.03,82.15,2770204,QRVO,-0.0,0.3940003579376072,3.0833021201892983,0.08649284774237867,0.3174359731201976,0.2849313257668141,0.7231480483650734,0.2350584193477754,-1196130.625794983,82.66459212735988,78.73492581683105,156400.0,13.014120037698007,83.46799999999998,77.23899999999998,2.8993519695941363,2.2312118017733558,0.6681401678207797,0.7142857142857143,-0.14999999999999147,25.09935101191882,-275132.2,526643.1,82.83666666666667,83.64333333333335,85.13666666666668,85.94333333333334,81.34333333333333,80.53666666666669,79.04333333333334,-0.022372962037367557,0.1803160919540232,0.785048179563492,0.7909322269526178,1.804846253840216,5.501952667725737,0.34466488898758824,0.5016089332333744,0.05217391304348031,0.008452406404857863,0.0020692750929290505,0.2375706762601113,0,0
102,102,2015-06-01,82.5,83.36,80.09,80.94,2210923,QRVO,-0.0,0.3823421339529245,3.108195180712703,0.10010161831985452,0.2696969148571397,0.2700009952496054,0.6491834128651868,0.21782882398864895,-869636.4524302449,82.08972808490658,78.94493988485931,135370.31999999995,13.652569879815376,82.84999999999998,77.80599999999998,2.7049474151428536,2.3259589265398017,0.3789884886030523,0.7142857142857143,-1.210000000000008,25.209107714020572,-1328388.6,330652.4,81.46333333333331,82.83666666666664,84.7333333333333,86.10666666666664,79.56666666666666,78.19333333333333,76.29666666666667,-0.018433179723502256,0.17321350920423256,0.4420274252097998,0.6082129953736811,2.073354769449986,5.251924359097699,0.31642287196522145,0.4785919661740181,0.2599388379204879,0.005699509921764986,0.0023374497844371967,0.2220507266643682,0,0
103,103,2015-06-02,80.59,80.96,79.0,80.86,1703772,QRVO,0.0,0.3748752396379652,2.9551024372799186,0.10969879237433268,0.3155397557382117,0.2479218900553232,0.6265887764824146,0.1938022180143478,167533.4967459843,81.67981872327104,79.12733206516927,1375697.2800000068,14.308909650789499,82.52999999999999,78.39949999999997,2.5154298168840374,2.363853105278181,0.15157671160585595,0.6428571428571429,-0.0799999999999983,25.22307228893033,-1237671.0,326543.2,80.27333333333333,81.54666666666667,82.2333333333333,83.50666666666666,79.58666666666666,78.31333333333333,77.62666666666667,-0.06412037037037044,0.20560608319666032,0.3289633943081332,0.5273226241532882,2.2633603336634183,4.859238054848078,0.5272751119223934,0.5233921392637001,0.9489795918367374,0.00329076760695384,0.0025556502260457433,0.20909106870479954,0,0
104,104,2015-06-03,81.35,81.91,80.9,81.55,2263414,QRVO,0.0,0.3632411633310785,2.7010887032356345,0.03262600863281002,0.4962419821713872,0.20737674791463065,0.6478818061556376,0.17265062201669112,296591.52356768557,81.63654581551403,79.35806864290818,32019.50999999997,14.933593686400403,81.55999999999997,79.12349999999998,2.393307636692612,2.3697440116443333,0.023563625048278247,0.6428571428571429,0.6899999999999977,24.99617783370607,-1346389.0,516342.65,81.45333333333333,82.00666666666666,82.46333333333334,83.01666666666667,80.99666666666667,80.44333333333334,79.9866666666667,-0.00911300121506683,0.18085722560092665,0.4885800080728486,0.5842730627947754,0.6652443160229962,4.102093528405819,0.5660381934268092,0.5348374247404681,0.6435643564356409,0.0018037204693871847,0.00273681974449531,0.2021375564814993,0,0
105,105,2015-06-04,80.68,82.1,80.08,81.32,1203774,QRVO,0.0,0.35893010504270423,2.61027685267018,0.025641067440693496,0.4789096258467692,0.16904521763550354,0.6174783965479166,0.15299521640902755,202863.72459184527,81.53103054367601,79.54492386302658,-229999.0799999969,15.206604669664614,81.36399999999998,79.73649999999998,2.252010158616244,2.3461972407724523,-0.0941870821562083,0.5714285714285714,-0.230000000000004,24.820823806546432,-1125051.8,349559.05,81.16666666666667,82.25333333333334,83.18666666666665,84.27333333333334,80.23333333333333,79.14666666666669,78.21333333333334,-0.010103469263542452,0.07623080995235562,0.3794967258145811,0.5203223154548139,0.5215649528111463,3.369768498998332,0.5819792576640769,0.5423637021753562,0.6138613861386125,0.0008016900833463389,0.002880576380319839,0.19463260422153789,0,0
106,106,2015-06-05,81.06,83.85,80.12,83.7,1801268,QRVO,0.0,0.3526047101874749,2.75957330575086,0.057149665779591186,0.9340521585758668,0.16620801054549633,0.7669946486906434,0.13833577587944335,585890.6508140038,82.25402036245067,79.9406542422812,-993613.9000000027,15.283443116732476,81.67399999999998,80.14349999999997,2.305453180231652,2.338048428590576,-0.032595248358924245,0.5714285714285714,2.3800000000000097,24.757435523693765,-210757.4,203556.15,82.55666666666667,84.99333333333334,86.28666666666666,88.72333333333331,81.26333333333334,78.82666666666668,77.53333333333336,0.03409933283914017,0.0932601880877743,0.6277892517866221,0.6240949389453044,1.1669104507205823,3.3301229232882457,0.7079146793721199,0.5821190495949569,0.959785522788206,0.0012530145653477794,0.0030178651684788626,0.20125457743078573,0,0
107,107,2015-06-08,83.42,83.77,79.75,80.24,2193013,QRVO,-0.0,0.3412566514307647,2.927630230937301,0.06427665480894541,0.2530879638398921,0.16042324705801714,0.4932098948493619,0.10530106660125857,-365385.78017139604,81.58268024163378,79.969163938429,-1068378.119999998,14.796170005528062,81.53399999999998,80.32749999999999,2.0451019813141755,2.2794591387112852,-0.2343571573971093,0.5,-3.4600000000000084,24.791171281657142,-207175.4,-5676.0,81.25333333333333,82.75666666666666,85.27333333333331,86.77666666666666,78.73666666666666,77.23333333333333,74.71666666666667,-0.007667573583972354,0.07618025751072953,0.5613061763340396,0.5920887172305891,1.3101831932981385,3.2215995945132185,0.5125733020026401,0.5382868775273715,0.12189054726368045,0.00039997689005574267,0.0031036963003889173,0.17897231441519215,0,0
108,108,2015-06-09,80.51,81.0,77.6,80.05,2807660,QRVO,0.0,0.3322478949892144,2.990612877407282,0.07158660831424181,0.27305287878678736,0.14513288192478166,0.4528124487862296,0.07837697504361064,200468.0206495253,81.07178682775584,79.97686275177921,-3673330.8000000063,13.769688392574597,81.37199999999999,80.60199999999998,1.8026633825642049,2.184099986929777,-0.38143660436557214,0.42857142857142855,-0.18999999999999773,24.90831670777197,-427953.0,-61164.75,79.55,81.5,82.95000000000002,84.9,78.1,76.14999999999998,74.69999999999997,-0.01839362354383814,0.07090301003344478,0.3015321835693991,0.4378754474041674,1.4562863729366209,2.924500137225312,0.5819116130997991,0.5556492291765788,0.7205882352941173,-0.0007174393090197624,0.0031443694140751155,0.15976542124720902,0,0
109,109,2015-06-10,81.38,82.74,80.29,82.5,6108678,QRVO,0.0,0.3246382762556864,2.950531154576096,0.07575145205537859,0.6518182599882101,0.12861884245714247,0.6450064816148671,0.0586940288683434,1582475.4712533632,81.54785788517056,80.21716551411211,8849402.90000002,13.38538248016425,81.56199999999998,80.98949999999998,1.787578646964505,2.1047957185694104,-0.3172170716049054,0.42857142857142855,2.450000000000003,24.94295162458428,341099.8,175190.55,81.84333333333333,83.39666666666666,84.29333333333331,85.84666666666666,80.94666666666667,79.39333333333335,78.49666666666668,0.0145105755041811,0.10058697972251876,0.5417978790456441,0.5499810294371775,1.5446099831351967,2.604193935295685,0.6886213475087102,0.5886394501008311,0.9020408163265322,-0.0004874198391495888,0.003176096043158826,0.1582094478007898,0,0
110,110,2015-06-11,82.49,83.0,81.65,82.0,28866259,QRVO,-0.0,0.3201875459122837,2.7371269736685564,0.07578683767123236,0.5487755002396381,0.10764502131899473,0.5752055088895549,0.04296725279578203,-3981160.8181157457,81.69857192344703,80.38696181702802,50814268.05000007,13.102371638675466,81.69799999999998,81.34149999999998,1.7155094643362077,2.026938467434282,-0.3114290030980742,0.42857142857142855,-0.5,24.87705724013125,-5191397.2,-1308328.6,82.21666666666667,82.78333333333333,83.56666666666666,84.13333333333333,81.43333333333334,80.86666666666667,80.08333333333334,-0.020310633213859054,0.06521174330995058,0.5725571184506016,0.5652907863437332,1.5479082660160848,2.189001875404752,0.5455006514255588,0.5572694384136364,0.2592592592592561,-0.00012582284455767034,0.003191665425080592,0.1530645572598414,0,0
111,111,2015-06-12,81.99,83.7,81.75,83.51,2641046,QRVO,0.0,0.3159182725462869,2.6321766990201563,0.07286957369844926,0.8108967083943533,0.09704498296718628,0.7324152481730172,0.04048021204274329,-796422.4799579447,82.30238128229803,80.68439805429108,-3502308.3200000175,13.170913218275686,81.65999999999998,81.66799999999998,1.7599302756332236,1.9735368289157733,-0.21360655328254952,0.42857142857142855,1.5100000000000051,24.67830410430229,-5023441.6,-1254095.95,82.98666666666666,84.22333333333333,84.93666666666667,86.17333333333332,82.27333333333333,81.03666666666666,80.32333333333331,0.0407527417746761,0.0910634962111314,0.6588724622051515,0.6077503385505626,1.4876323470538415,1.9813674172410416,0.6645218018050739,0.5901550900242714,0.902564102564104,0.0008709429023586947,0.003209227422008882,0.15761313749412958,0,0
112,112,2015-06-15,82.51,82.99,82.05,82.18,2640829,QRVO,-0.0,0.3193622324409216,2.4758864576514985,0.061442351721705764,0.5261841271939167,0.07674058316032847,0.5365724271068831,0.027025154831500225,-705598.9766621203,82.26158752153201,80.8268380806917,-4720577.400000179,12.831848969495196,82.04799999999997,81.94999999999997,1.6685957455501494,1.91254861209802,-0.2439528665478703,0.42857142857142855,-1.3299999999999983,24.503403713273002,-5113004.8,-1300571.6,82.40666666666667,82.76333333333334,83.34666666666666,83.70333333333333,81.82333333333334,81.46666666666667,80.88333333333334,0.02660836976889456,0.02341220423412216,0.6588724622051515,0.6077503385505626,1.2603055185156282,1.572222697497229,0.4891138253168614,0.5471205418272306,0.13829787234043614,0.001160642228388795,0.0032095747131241177,0.1507324536372231,0,0
