Date,ATR_1,Copp_1,EMA_1,MA_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,Trix_1
2014-02-05,1.910000000000025,0.0,137.35,137.35000000000036,-802700.0,137.70000000000002,138.45000000000005,139.55,140.30000000000007,136.60000000000002,135.85,134.75,0.0,-0.010874261846464202
2014-02-06,2.2800000000000007,0.0,136.5,136.50000000000037,-1443200.0,137.20000000000002,137.99000000000004,139.48,140.27000000000004,135.71000000000004,134.92000000000002,133.43000000000004,0.0,-0.006188569348380009
2014-02-07,2.050000000000012,0.0,137.5,137.50000000000034,2632500.0,137.6233333333333,138.42666666666668,139.35333333333335,140.1566666666667,136.69666666666666,135.89333333333332,134.96666666666664,0.0,0.007326007326007327
2014-02-10,0.9499999999999886,0.0,137.62,137.62000000000037,1699300.0,137.71,138.14,138.66,139.09,137.19000000000003,136.76000000000002,136.24000000000004,0.0,0.0008727272727273058
2014-02-11,2.4399999999999977,0.0,137.9,137.90000000000032,1814800.0,138.12,139.23000000000002,140.56,141.67000000000004,136.79000000000002,135.68,134.35000000000002,0.0,0.002034587995930832
2014-02-12,1.9900000000000089,0.0,137.57,137.5700000000003,-1664900.0,137.94666666666666,138.75333333333333,139.93666666666667,140.74333333333334,136.76333333333332,135.95666666666665,134.7733333333333,0.0,-0.002393038433647661
2014-02-13,12.809999999999988,0.0,128.91,128.9100000000003,-9910600.0,127.89,131.01999999999998,133.13,136.25999999999996,125.77999999999996,122.65,120.53999999999998,0.0,-0.06294977102565964
2014-02-14,2.6599999999999966,0.0,129.35,129.35000000000034,2924000.0,128.50333333333333,130.25666666666666,131.1633333333333,132.91666666666666,127.59666666666666,125.84333333333332,124.93666666666668,0.0,0.003413234039252174
2014-02-18,4.669999999999988,0.0,131.5,131.50000000000037,1617200.0,130.95000000000002,133.56000000000003,135.62000000000003,138.23000000000002,128.89000000000004,126.28000000000004,124.22000000000006,0.0,0.016621569385388526
2014-02-19,2.990000000000009,0.0,130.44,130.4400000000004,-2774200.0,130.47666666666666,131.95333333333332,133.4666666666667,134.94333333333333,128.9633333333333,127.48666666666664,125.9733333333333,0.0,-0.008060836501901158
2014-02-20,2.7400000000000095,0.0,131.84,131.84000000000043,1592500.0,131.86666666666667,133.15333333333334,134.46666666666667,135.75333333333333,130.55333333333334,129.26666666666668,127.95333333333336,0.0,0.01073290401717269
2014-02-21,8.02000000000001,0.0,125.08,125.0800000000004,-5432300.0,127.03333333333332,130.06666666666663,135.05333333333334,138.08666666666664,122.04666666666662,119.0133333333333,114.0266666666666,0.0,-0.05127427184466024
2014-02-24,4.556299999999993,0.0,123.58,123.58000000000042,-3138200.0,124.37876666666666,126.25753333333333,128.93506666666667,130.81383333333332,121.70123333333332,119.82246666666668,117.14493333333334,0.0,-0.011992324912056285
