Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,Trix_1
2010-04-12,0.3999999999999986,0.0,26.24,26.239999999999966,0.0,-252100.0,26.33333333333333,26.486666666666665,26.73333333333333,26.88666666666667,26.086666666666666,25.93333333333333,25.68666666666667,0.0,0.14999999999999733,-0.008689081979599562
2010-04-13,0.9899999999999984,0.0,27.03,27.029999999999962,1.0,1792000.0,26.8,27.41,27.79000000000001,28.4,26.42,25.81,25.430000000000003,0.0,0.8484848484848497,0.030106707317073274
2010-04-14,1.1699999999999982,0.0,27.52,27.51999999999996,1.0,1010100.0,27.356666666666666,28.02333333333333,28.52666666666667,29.19333333333333,26.85333333333333,26.18666666666667,25.68333333333333,0.0,0.7094017094017091,0.018128005919348808
2010-04-15,0.6799999999999997,0.0,27.0,26.99999999999996,0.0,-11184100.0,27.19333333333333,27.436666666666664,27.87333333333333,28.116666666666664,26.756666666666664,26.513333333333332,26.076666666666664,0.0,0.07352941176470695,-0.018895348837209287
2010-04-16,1.879999999999999,0.0,28.6,28.599999999999966,1.0,3306900.0,28.16,29.32,30.039999999999992,31.199999999999992,27.439999999999994,26.28,25.559999999999995,0.0,0.8510638297872353,0.05925925925925931
2010-04-19,1.4299999999999995,0.0,29.01,29.009999999999966,1.0,1889200.0,28.89333333333333,29.66666666666667,30.32333333333333,31.09666666666667,28.236666666666668,27.46333333333333,26.80666666666667,0.0,0.622377622377623,0.01433566433566434
2010-04-20,1.1700000000000017,0.0,28.25,28.249999999999968,0.0,-1273300.0,28.52666666666667,28.973333333333336,29.69666666666668,30.14333333333333,27.80333333333333,27.356666666666666,26.63333333333333,0.0,0.14529914529914653,-0.02619786280592904
2010-04-21,0.5500000000000007,0.0,28.19,28.189999999999966,0.0,-1229100.0,28.18,28.459999999999994,28.73,29.009999999999994,27.91,27.629999999999995,27.35999999999999,0.0,0.5272727272727316,-0.002123893805309689
2010-04-22,1.620000000000001,0.0,29.53,29.529999999999966,1.0,1441400.0,29.05,30.1,30.67,31.72,28.48,27.43,26.86,0.0,0.9444444444444444,0.047534586732883986
2010-04-23,0.5199999999999996,0.0,29.38,29.379999999999967,1.0,-668300.0,29.41333333333333,29.65666666666666,29.93333333333333,30.17666666666666,29.13666666666666,28.89333333333333,28.61666666666666,0.0,0.40384615384614897,-0.005079580088046127
2010-04-26,1.2699999999999996,0.0,29.58,29.579999999999966,0.0,1181100.0,29.236666666666665,30.04333333333333,30.50666666666667,31.31333333333333,28.77333333333333,27.966666666666665,27.50333333333333,0.0,0.9055118110236212,0.006807351940095279
2010-04-27,0.7999999999999972,0.0,28.99,28.989999999999966,0.0,-952900.0,29.22333333333333,29.506666666666664,30.02333333333333,30.30666666666666,28.70666666666667,28.423333333333336,27.90666666666667,0.0,0.062499999999996676,-0.01994590939824205
2010-04-28,1.370000000000001,0.0,29.01,29.009999999999966,0.0,795200.0,29.153333333333336,29.76666666666668,30.52333333333333,31.136666666666674,28.39666666666667,27.78333333333333,27.02666666666667,0.0,0.3430656934306585,0.0006898930665747888
2010-04-29,0.870000000000001,0.0,29.13,29.129999999999967,0.0,830100.0,29.05333333333333,29.526666666666664,29.92333333333333,30.396666666666665,28.656666666666666,28.18333333333333,27.78666666666666,0.0,0.6321839080459771,0.004136504653567647
2010-04-30,0.9199999999999982,0.0,28.57,28.56999999999997,0.0,-879600.0,28.71,29.099999999999994,29.629999999999995,30.01999999999999,28.18,27.79,27.26,0.0,0.27173913043478315,-0.019224167524888387
2010-05-03,0.8599999999999994,0.0,29.02,29.019999999999968,1.0,424200.0,28.91333333333333,29.39666666666666,29.77333333333333,30.25666666666666,28.53666666666666,28.05333333333333,27.676666666666666,0.0,0.6860465116279073,0.015750787539376945
2010-05-04,1.1499999999999986,0.0,28.64,28.639999999999976,0.0,-754800.0,28.48,29.09,29.54,30.15,28.03,27.42,26.97,0.0,0.7264150943396231,-0.01309441764300479
2010-05-05,0.620000000000001,0.0,28.52,28.519999999999968,0.0,-556000.0,28.47333333333333,28.806666666666665,29.09333333333333,29.426666666666666,28.186666666666664,27.85333333333333,27.566666666666666,0.0,0.6129032258064491,-0.004189944134078247
2010-05-06,1.4600000000000009,0.0,27.91,27.909999999999986,0.0,-1625600.0,28.18333333333333,28.77666666666667,29.64333333333333,30.236666666666668,27.316666666666666,26.72333333333333,25.856666666666666,0.0,0.2191780821917809,-0.02138849929873771
2010-05-07,1.3900000000000006,0.0,27.19,27.18999999999998,0.0,-1395700.0,27.35333333333333,27.96666666666667,28.743333333333336,29.35666666666668,26.57666666666667,25.96333333333333,25.18666666666667,0.0,0.3237410071942465,-0.025797205302758832
2010-05-10,1.4599999999999973,0.0,27.72,27.71999999999998,1.0,1048200.0,27.896666666666665,28.47333333333333,29.22666666666667,29.80333333333333,27.14333333333333,26.566666666666666,25.81333333333333,0.0,0.30075187969924744,0.019492460463405567
2010-05-11,1.0500000000000007,0.0,27.98,27.979999999999986,0.0,686400.0,27.883333333333336,28.456666666666674,28.93333333333334,29.506666666666675,27.406666666666673,26.833333333333336,26.35666666666668,0.0,0.6380952380952393,0.009379509379509435
2010-05-12,1.5,0.0,29.36,29.35999999999998,1.0,1070400.0,28.993333333333336,29.84666666666667,30.333333333333336,31.18666666666667,28.50666666666667,27.653333333333336,27.16666666666667,0.0,0.9104477611940291,0.0493209435310936
2010-05-13,0.9600000000000009,0.0,29.44,29.43999999999999,1.0,1661400.0,29.45333333333333,29.926666666666666,30.41333333333333,30.88666666666667,28.966666666666665,28.49333333333333,28.006666666666664,0.0,0.4791666666666671,0.002724795640327039
2010-05-14,0.7149999999999999,0.0,29.27,29.269999999999985,0.0,-2256400.0,29.335,29.66,30.05,30.375,28.945,28.62,28.23,0.0,0.3636363636363609,-0.005774456521739188
2010-05-17,0.9400000000000012,0.0,29.45,29.449999999999967,1.0,1259900.0,29.50333333333333,29.94666666666667,30.44333333333333,30.88666666666667,29.00666666666667,28.56333333333333,28.066666666666666,0.0,0.41489361702127664,0.006149641270925853
2010-05-18,0.9000000000000021,0.0,29.29,29.28999999999998,0.0,-763100.0,29.43666666666667,29.813333333333336,30.33666666666667,30.71333333333334,28.91333333333333,28.536666666666665,28.013333333333332,0.0,0.2555555555555554,-0.0054329371816638425
2010-05-19,1.0700000000000005,0.0,29.7,29.69999999999998,1.0,949400.0,29.676666666666666,30.22333333333333,30.746666666666666,31.29333333333333,29.15333333333333,28.606666666666666,28.08333333333333,0.0,0.5327102803738321,0.013997951519289866
2010-05-20,0.7899999999999991,0.0,29.03,29.02999999999999,0.0,-969900.0,29.16666666666667,29.423333333333336,29.816666666666666,30.07333333333333,28.77333333333333,28.51666666666667,28.12333333333334,0.0,0.1846153846153865,-0.022558922558922497
2010-05-21,1.1999999999999993,0.0,29.55,29.549999999999986,1.0,1039500.0,29.336666666666666,30.04333333333333,30.53666666666665,31.243333333333325,28.84333333333333,28.13666666666667,27.64333333333333,0.0,0.7666666666666685,0.017912504305890444
2010-05-24,0.8000000000000007,0.0,30.01,30.00999999999999,1.0,1703300.0,29.96333333333333,30.38666666666667,30.763333333333332,31.18666666666667,29.58666666666667,29.16333333333333,28.78666666666667,0.0,0.5875000000000025,0.015566835871404429
2010-05-25,1.4149999999999991,0.0,30.61,30.60999999999999,1.0,1768800.0,30.15833333333333,31.09166666666666,31.57333333333333,32.50666666666666,29.676666666666666,28.74333333333333,28.26166666666667,0.0,0.9787985865724372,0.01999333555481499
2010-05-26,1.16,0.0,30.44,30.43999999999999,1.0,-4955600.0,30.68,31.139999999999993,31.84,32.3,29.98,29.52,28.82,0.0,0.1896551724137952,-0.0055537406076445
2010-05-27,0.8500000000000014,0.0,30.64,30.63999999999999,1.0,1256000.0,30.736666666666668,31.11333333333333,31.586666666666673,31.96333333333334,30.263333333333332,29.88666666666667,29.41333333333333,0.0,0.3294117647058831,0.006570302233902736
2010-05-28,0.6799999999999997,0.0,30.23,30.22999999999999,0.0,-968700.0,30.396666666666665,30.65333333333333,31.07666666666667,31.33333333333333,29.97333333333333,29.716666666666665,29.29333333333333,0.0,0.13235294117647042,-0.013381201044386427
2010-06-01,0.9000000000000021,0.0,30.54,30.539999999999992,1.0,667200.0,30.53333333333333,30.986666666666665,31.43333333333333,31.88666666666667,30.086666666666666,29.63333333333333,29.18666666666666,0.0,0.5111111111111108,0.01025471386040353
2010-06-02,0.8200000000000003,0.0,31.36,31.35999999999999,1.0,1251100.0,31.11,31.61,31.86,32.36,30.86,30.36,30.11,0.0,1.0,0.026850032743942383
2010-06-03,1.1199000000000012,0.0,30.7,30.699999999999992,0.0,-773600.0,30.799966666666666,31.30993333333333,31.91986666666667,32.42983333333333,30.19003333333333,29.680066666666665,29.07013333333333,0.0,0.3661041164389675,-0.021045918367346945
2010-06-04,1.120000000000001,0.0,30.04,30.039999999999992,0.0,-895800.0,30.04000000000001,30.50000000000001,30.960000000000008,31.42000000000001,29.580000000000005,29.12,28.660000000000004,0.0,0.5,-0.02149837133550489
