Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,Trix_1
2016-12-14,1.7050000000000125,0.0,71.23,71.22999999999988,0.0,-2719814.0,71.53500000000003,72.23500000000003,73.24000000000002,73.94000000000005,70.53000000000002,69.83,68.825,0.0,0.2316715542522037,-0.008491091314031172
2016-12-15,2.390000000000001,0.0,72.47,72.46999999999987,1.0,2753585.0,72.68666666666667,73.40333333333334,74.33666666666667,75.05333333333334,71.75333333333333,71.03666666666666,70.10333333333332,0.0,0.303030303030302,0.01740839533904246
2016-12-16,1.2300000000000042,0.0,71.69,71.68999999999986,0.0,-4574274.0,71.94666666666666,72.43333333333331,73.17666666666666,73.66333333333333,71.2033333333333,70.71666666666665,69.97333333333331,0.0,0.1869918699187018,-0.010763074375603714
2016-12-19,1.2300000000000042,0.0,72.18,72.17999999999985,1.0,2134438.0,72.01,72.71000000000002,73.24000000000002,73.94000000000003,71.48,70.78,70.25,0.0,0.7073170731707331,0.0068349839587112425
2016-12-20,1.029999999999987,0.0,73.18,73.17999999999985,1.0,2128447.0,72.86333333333333,73.52666666666666,73.8733333333333,74.53666666666666,72.51666666666667,71.85333333333334,71.50666666666667,0.0,0.9702970297029828,0.013854253255749514
2016-12-21,0.8100000000000023,0.0,72.89,72.88999999999987,0.0,-1175100.0,72.79833333333333,73.22666666666666,73.56333333333333,73.99166666666666,72.46166666666666,72.03333333333333,71.69666666666666,0.0,0.6797385620914975,-0.003962831374692624
2016-12-22,0.9900000000000092,0.0,72.42,72.41999999999989,0.0,-2045814.0,72.41000000000003,72.91000000000003,73.4,73.90000000000003,71.92000000000002,71.42,70.93,0.0,0.5151515151515156,-0.0064480724379201385
2016-12-23,0.5999999999999943,0.0,72.64,72.6399999999999,1.0,1152776.0,72.70333333333333,72.95666666666666,73.27333333333333,73.52666666666666,72.38666666666667,72.13333333333334,71.81666666666669,0.0,0.3333333333333333,0.003037834852250744
2016-12-27,0.9100000000000108,0.0,72.82,72.81999999999988,1.0,913968.0,72.95666666666666,73.34333333333333,73.86666666666667,74.25333333333334,72.43333333333331,72.04666666666667,71.52333333333331,0.0,0.2747252747252715,0.002477973568281837
2016-12-28,1.4000000000000057,0.0,71.91,71.90999999999985,0.0,-1677673.0,72.14999999999998,72.72999999999998,73.55000000000003,74.13,71.32999999999998,70.74999999999999,69.92999999999998,0.0,0.2428571428571443,-0.012496566877231484
2016-12-29,0.9651000000000068,0.0,71.85,71.84999999999985,0.0,-1462889.0,71.96163333333331,72.38836666666666,72.92673333333335,73.35346666666666,71.42326666666666,70.99653333333332,70.45816666666664,0.0,0.3264946637654117,-0.0008343763037130062
2016-12-30,0.9898999999999916,0.0,72.09,72.08999999999986,1.0,1817881.0,72.0133,72.5466,73.0032,73.53649999999998,71.5567,71.02340000000002,70.56680000000001,0.0,0.6162238609960649,0.00334029227557424
2017-01-03,1.4399999999999975,0.0,72.73,72.72999999999988,1.0,2292419.0,72.66333333333334,73.41666666666669,74.10333333333331,74.85666666666668,71.97666666666669,71.22333333333334,70.53666666666669,0.0,0.5694444444444505,0.008877791649327237
2017-01-04,1.5999999999999943,0.0,73.94,73.93999999999987,1.0,2360471.0,73.72,74.55,75.16000000000003,75.99,73.11,72.28,71.67,0.0,0.7291666666666659,0.016636876117145517
2017-01-05,1.6799999999999926,0.0,72.9,72.89999999999986,0.0,-2328202.0,72.98333333333333,73.70666666666666,74.51333333333334,75.23666666666666,72.17666666666666,71.45333333333333,70.64666666666666,0.0,0.4183006535947713,-0.01406545847984842
