Date,ATR_1,Copp_1,EMA_1,MA_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,SO%k,Trix_1
2011-04-14,0.5700000000000003,0.0,31.11,31.109999999999808,-2963200.0,31.071133333333336,31.28226666666667,31.45453333333333,31.665666666666674,30.89886666666667,30.68773333333333,30.51546666666667,0.0,0.6520605112154378,0.6520605112154378,-0.010181355392936691
2011-04-15,0.35999999999999943,0.0,31.18,31.179999999999808,1336700.0,31.14,31.34,31.5,31.7,30.98,30.78,30.62,0.0,0.6666666666666634,0.6666666666666634,0.0022500803600128674
2011-04-18,0.6799999999999997,0.0,31.06,31.05999999999981,-1536300.0,30.89,31.28,31.5,31.89,30.67,30.28,30.06,0.0,0.9180327868852448,0.9180327868852448,-0.0038486209108403134
2011-04-19,0.3500000000000014,0.0,31.26,31.25999999999981,1141000.0,31.19666666666667,31.40333333333334,31.54666666666667,31.75333333333334,31.05333333333333,30.84666666666667,30.703333333333337,0.0,0.7714285714285772,0.7714285714285772,0.006439150032195843
2011-04-20,0.7199999999999989,0.0,31.87,31.86999999999981,1449600.0,31.82666666666667,32.02333333333334,32.17666666666668,32.37333333333333,31.673333333333336,31.47666666666667,31.32333333333333,0.0,0.6857142857142886,0.6857142857142886,0.01951375559820856
2011-04-21,0.9500000000000028,0.0,32.71,32.70999999999981,2122200.0,32.41333333333333,33.03666666666667,33.36333333333334,33.98666666666667,32.086666666666666,31.46333333333333,31.13666666666667,0.0,0.968421052631578,0.968421052631578,0.026357075619705045
2011-04-25,0.5799999999999983,0.0,33.04,33.0399999999998,2076700.0,32.88666666666666,33.25333333333332,33.46666666666666,33.83333333333332,32.673333333333325,32.306666666666665,32.09333333333333,0.0,0.8965517241379268,0.8965517241379268,0.010088657902781972
2011-04-26,0.39000000000000057,0.0,33.14,33.13999999999981,1800000.0,33.11666666666667,33.32333333333334,33.50666666666666,33.71333333333334,32.93333333333334,32.72666666666667,32.54333333333334,0.0,0.5897435897435991,0.5897435897435991,0.003026634382566629
2011-04-27,1.6199999999999974,0.0,34.0,33.99999999999981,3220800.0,34.12333333333333,34.63666666666667,35.27333333333333,35.78666666666667,33.48666666666667,32.973333333333336,32.33666666666667,0.0,0.3391304347826096,0.3391304347826096,0.025950512975256468
2011-04-28,0.3500000000000014,0.0,34.27,34.26999999999981,1785900.0,34.21,34.410000000000004,34.550000000000004,34.75000000000001,34.07,33.87,33.73,0.0,0.7647058823529486,0.7647058823529486,0.007941176470588326
2011-04-29,0.5700000000000003,0.0,34.61,34.60999999999981,1241400.0,34.559999999999995,34.86999999999999,35.129999999999995,35.43999999999999,34.29999999999999,33.989999999999995,33.72999999999999,0.0,0.6315789473684197,0.6315789473684197,0.009921213889699337
2011-05-02,0.8900000000000006,0.0,34.97,34.96999999999981,2821300.0,35.096666666666664,35.37333333333333,35.776666666666664,36.05333333333333,34.69333333333333,34.416666666666664,34.01333333333333,0.0,0.22058823529411564,0.22058823529411564,0.010401618029471234
2011-05-03,0.7700000000000031,0.0,34.27,34.26999999999981,-2296900.0,34.49333333333334,34.76666666666668,35.26333333333335,35.536666666666676,33.99666666666668,33.723333333333336,33.226666666666674,0.0,0.0649350649350702,0.0649350649350702,-0.020017157563625845
2011-05-04,0.9399999999999976,0.0,33.62,33.61999999999981,-3048800.0,33.75333333333333,34.15666666666666,34.69333333333332,35.09666666666666,33.21666666666666,32.81333333333333,32.276666666666664,0.0,0.287234042553188,0.287234042553188,-0.018967026553837345
2011-05-05,0.7100000000000009,0.0,33.56,33.55999999999981,-2254400.0,33.61666666666667,33.94333333333333,34.326666666666675,34.653333333333336,33.23333333333333,32.906666666666666,32.52333333333333,0.0,0.380281690140849,0.380281690140849,-0.0017846519928612485
